9.161759592847227296e+00,2.311851568530959078e+00,2.311851568530959078e+00,1.132495803162836268e+01,4.317222708115776797e+00
9.161759592847221967e+00,2.311851568530958190e+00,2.311851568530958190e+00,1.132495803162833070e+01,4.317222708115767027e+00
9.161759592847214861e+00,2.311851568530956413e+00,2.311851568530956413e+00,1.132495803162829873e+01,4.317222708115758145e+00
9.161759592847209532e+00,2.311851568530954637e+00,2.311851568530954637e+00,1.132495803162826142e+01,4.317222708115748375e+00
9.161759592847202427e+00,2.311851568530953305e+00,2.311851568530953305e+00,1.132495803162822767e+01,4.317222708115737717e+00
9.161759592847197098e+00,2.311851568530951972e+00,2.311851568530951972e+00,1.132495803162819215e+01,4.317222708115727947e+00
9.161759592847191769e+00,2.311851568530950640e+00,2.311851568530950640e+00,1.132495803162816017e+01,4.317222708115719065e+00
9.161759592847186440e+00,2.311851568530949308e+00,2.311851568530949308e+00,1.132495803162812642e+01,4.317222708115709295e+00
9.161759592847179334e+00,2.311851568530947976e+00,2.311851568530947976e+00,1.132495803162808912e+01,4.317222708115698637e+00
9.161759592847175782e+00,2.311851568530946643e+00,2.311851568530946643e+00,1.132495803162805537e+01,4.317222708115689755e+00
9.161759592847168676e+00,2.311851568530944867e+00,2.311851568530944867e+00,1.132495803162802162e+01,4.317222708115679097e+00
9.161759592847163347e+00,2.311851568530943091e+00,2.311851568530943091e+00,1.132495803162798786e+01,4.317222708115670216e+00
9.161759592847158018e+00,2.311851568530942203e+00,2.311851568530942203e+00,1.132495803162795411e+01,4.317222708115660446e+00
9.161759592847152689e+00,2.311851568530940426e+00,2.311851568530940426e+00,1.132495803162792036e+01,4.317222708115649787e+00
9.161759592847147360e+00,2.311851568530939094e+00,2.311851568530939094e+00,1.132495803162788306e+01,4.317222708115640017e+00
9.161759592847140254e+00,2.311851568530937762e+00,2.311851568530937762e+00,1.132495803162785108e+01,4.317222708115630248e+00
9.161759592847134925e+00,2.311851568530935985e+00,2.311851568530935985e+00,1.132495803162781556e+01,4.317222708115620478e+00
9.161759592847129596e+00,2.311851568530935097e+00,2.311851568530935097e+00,1.132495803162778181e+01,4.317222708115610708e+00
9.161759592847122491e+00,2.311851568530933321e+00,2.311851568530933321e+00,1.132495803162774806e+01,4.317222708115600938e+00
9.161759592847118938e+00,2.311851568530931988e+00,2.311851568530931988e+00,1.132495803162771253e+01,4.317222708115591168e+00
9.161759592847111833e+00,2.311851568530930656e+00,2.311851568530930656e+00,1.132495803162767878e+01,4.317222708115581398e+00
9.161759592847106504e+00,2.311851568530928880e+00,2.311851568530928880e+00,1.132495803162764680e+01,4.317222708115571628e+00
