3.888969555472758799e+00,2.087467068484909483e+00,2.087467068484909483e+00,3.407466594440093477e+00,2.626000313640337147e+00
3.888969555472765016e+00,2.087467068484912147e+00,2.087467068484912147e+00,3.407466594440080154e+00,2.626000313640330042e+00
3.888969555472771233e+00,2.087467068484914812e+00,2.087467068484914812e+00,3.407466594440065943e+00,2.626000313640322936e+00
3.888969555472777451e+00,2.087467068484917476e+00,2.087467068484917476e+00,3.407466594440052621e+00,2.626000313640315831e+00
3.888969555472783668e+00,2.087467068484920141e+00,2.087467068484920141e+00,3.407466594440038410e+00,2.626000313640308725e+00
3.888969555472789885e+00,2.087467068484922805e+00,2.087467068484922805e+00,3.407466594440024643e+00,2.626000313640302064e+00
3.888969555472796102e+00,2.087467068484925470e+00,2.087467068484925470e+00,3.407466594440010876e+00,2.626000313640294959e+00
3.888969555472802320e+00,2.087467068484928134e+00,2.087467068484928134e+00,3.407466594439996665e+00,2.626000313640287409e+00
3.888969555472807649e+00,2.087467068484930799e+00,2.087467068484930799e+00,3.407466594439982899e+00,2.626000313640280304e+00
3.888969555472812978e+00,2.087467068484933463e+00,2.087467068484933463e+00,3.407466594439968688e+00,2.626000313640273198e+00
3.888969555472819195e+00,2.087467068484936128e+00,2.087467068484936128e+00,3.407466594439954921e+00,2.626000313640266093e+00
3.888969555472824524e+00,2.087467068484938792e+00,2.087467068484938792e+00,3.407466594439940710e+00,2.626000313640258987e+00
3.888969555472830741e+00,2.087467068484941457e+00,2.087467068484941457e+00,3.407466594439926943e+00,2.626000313640251882e+00
3.888969555472836070e+00,2.087467068484944122e+00,2.087467068484944122e+00,3.407466594439913177e+00,2.626000313640244777e+00
3.888969555472842288e+00,2.087467068484946786e+00,2.087467068484946786e+00,3.407466594439898966e+00,2.626000313640237227e+00
3.888969555472848505e+00,2.087467068484948562e+00,2.087467068484948562e+00,3.407466594439884755e+00,2.626000313640229678e+00
3.888969555472854722e+00,2.087467068484951227e+00,2.087467068484951227e+00,3.407466594439870988e+00,2.626000313640222572e+00
3.888969555472860495e+00,2.087467068484953003e+00,2.087467068484953003e+00,3.407466594439856777e+00,2.626000313640214578e+00
3.888969555472866269e+00,2.087467068484955668e+00,2.087467068484955668e+00,3.407466594439842122e+00,2.626000313640207029e+00
3.888969555472872486e+00,2.087467068484958332e+00,2.087467068484958332e+00,3.407466594439828356e+00,2.626000313640199479e+00
3.888969555472878703e+00,2.087467068484960109e+00,2.087467068484960109e+00,3.407466594439814589e+00,2.626000313640192374e+00
3.888969555472884476e+00,2.087467068484962773e+00,2.087467068484962773e+00,3.407466594439800822e+00,2.626000313640185269e+00
3.888969555472890249e+00,2.087467068484964550e+00,2.087467068484964550e+00,3.407466594439786167e+00,2.626000313640177719e+00
3.888969555472896467e+00,2.087467068484967214e+00,2.087467068484967214e+00,3.407466594439772845e+00,2.626000313640171058e+00
3.888969555472902240e+00,2.087467068484969435e+00,2.087467068484969435e+00,3.407466594439758190e+00,2.626000313640163952e+00
3.888969555472908013e+00,2.087467068484971655e+00,2.087467068484971655e+00,3.407466594439743979e+00,2.626000313640156847e+00
3.888969555472913786e+00,2.087467068484974320e+00,2.087467068484974320e+00,3.407466594439729324e+00,2.626000313640150186e+00
3.888969555472919559e+00,2.087467068484976096e+00,2.087467068484976096e+00,3.407466594439716001e+00,2.626000313640143524e+00
3.888969555472925776e+00,2.087467068484978761e+00,2.087467068484978761e+00,3.407466594439701790e+00,2.626000313640136863e+00
3.888969555472931106e+00,2.087467068484980537e+00,2.087467068484980537e+00,3.407466594439688468e+00,2.626000313640129313e+00
3.888969555472936435e+00,2.087467068484983201e+00,2.087467068484983201e+00,3.407466594439674701e+00,2.626000313640122208e+00
3.888969555472942208e+00,2.087467068484985866e+00,2.087467068484985866e+00,3.407466594439660934e+00,2.626000313640115102e+00
3.888969555472947981e+00,2.087467068484988530e+00,2.087467068484988530e+00,3.407466594439647611e+00,2.626000313640107997e+00
3.888969555472953310e+00,2.087467068484990307e+00,2.087467068484990307e+00,3.407466594439633845e+00,2.626000313640100448e+00
3.888969555472959527e+00,2.087467068484992971e+00,2.087467068484992971e+00,3.407466594439620078e+00,2.626000313640093342e+00
3.888969555472964856e+00,2.087467068484995636e+00,2.087467068484995636e+00,3.407466594439606755e+00,2.626000313640085793e+00
3.888969555472971074e+00,2.087467068484998300e+00,2.087467068484998300e+00,3.407466594439592988e+00,2.626000313640078687e+00
3.888969555472976403e+00,2.087467068485000965e+00,2.087467068485000965e+00,3.407466594439579222e+00,2.626000313640071582e+00
3.888969555472981732e+00,2.087467068485003630e+00,2.087467068485003630e+00,3.407466594439565899e+00,2.626000313640064032e+00
3.888969555472987949e+00,2.087467068485005850e+00,2.087467068485005850e+00,3.407466594439551688e+00,2.626000313640056483e+00
3.888969555472993278e+00,2.087467068485008959e+00,2.087467068485008959e+00,3.407466594439538365e+00,2.626000313640049377e+00
3.888969555473000383e+00,2.087467068485011179e+00,2.087467068485011179e+00,3.407466594439525043e+00,2.626000313640041384e+00
3.888969555473006601e+00,2.087467068485014288e+00,2.087467068485014288e+00,3.407466594439510832e+00,2.626000313640034278e+00
3.888969555473012818e+00,2.087467068485016064e+00,2.087467068485016064e+00,3.407466594439496621e+00,2.626000313640027173e+00
3.888969555473019035e+00,2.087467068485019617e+00,2.087467068485019617e+00,3.407466594439481966e+00,2.626000313640019179e+00
3.888969555473024364e+00,2.087467068485022281e+00,2.087467068485022281e+00,3.407466594439467755e+00,2.626000313640012074e+00
3.888969555473030582e+00,2.087467068485024946e+00,2.087467068485024946e+00,3.407466594439453100e+00,2.626000313640004524e+00
3.888969555473036355e+00,2.087467068485027610e+00,2.087467068485027610e+00,3.407466594439439778e+00,2.626000313639996975e+00
3.888969555473042128e+00,2.087467068485030275e+00,2.087467068485030275e+00,3.407466594439426455e+00,2.626000313639989869e+00
3.888969555473048345e+00,2.087467068485032051e+00,2.087467068485032051e+00,3.407466594439412688e+00,2.626000313639982320e+00
3.888969555473053674e+00,2.087467068485034716e+00,2.087467068485034716e+00,3.407466594439398921e+00,2.626000313639975214e+00
3.888969555473060336e+00,2.087467068485037380e+00,2.087467068485037380e+00,3.407466594439385599e+00,2.626000313639967665e+00
3.888969555473066109e+00,2.087467068485040045e+00,2.087467068485040045e+00,3.407466594439372276e+00,2.626000313639960559e+00
3.888969555473072326e+00,2.087467068485041821e+00,2.087467068485041821e+00,3.407466594439358509e+00,2.626000313639953454e+00
3.888969555473078543e+00,2.087467068485044930e+00,2.087467068485044930e+00,3.407466594439344298e+00,2.626000313639945904e+00
3.888969555473084760e+00,2.087467068485047150e+00,2.087467068485047150e+00,3.407466594439330532e+00,2.626000313639938355e+00
3.888969555473090978e+00,2.087467068485049815e+00,2.087467068485049815e+00,3.407466594439317209e+00,2.626000313639931250e+00
3.888969555473097195e+00,2.087467068485052479e+00,2.087467068485052479e+00,3.407466594439303442e+00,2.626000313639924144e+00
3.888969555473103412e+00,2.087467068485055144e+00,2.087467068485055144e+00,3.407466594439290120e+00,2.626000313639916595e+00
3.888969555473109629e+00,2.087467068485057808e+00,2.087467068485057808e+00,3.407466594439276353e+00,2.626000313639909045e+00
3.888969555473115847e+00,2.087467068485060473e+00,2.087467068485060473e+00,3.407466594439262586e+00,2.626000313639901940e+00
3.888969555473122064e+00,2.087467068485063137e+00,2.087467068485063137e+00,3.407466594439248819e+00,2.626000313639895278e+00
3.888969555473128281e+00,2.087467068485065802e+00,2.087467068485065802e+00,3.407466594439235497e+00,2.626000313639888617e+00
