1.478942563280104218e-03,6.001747849299871040e-02
1.478942563280106386e-03,6.001747849299867571e-02
1.478942563280108771e-03,6.001747849299865489e-02
1.478942563280113542e-03,6.001747849299861326e-02
1.478942563280114192e-03,6.001747849299858550e-02
1.478942563280117879e-03,6.001747849299856469e-02
1.478942563280118529e-03,6.001747849299852305e-02
1.478942563280121782e-03,6.001747849299850224e-02
1.478942563280124167e-03,6.001747849299846060e-02
1.478942563280125685e-03,6.001747849299842591e-02
1.478942563280127203e-03,6.001747849299842591e-02
1.478942563280128504e-03,6.001747849299837734e-02
1.478942563280131973e-03,6.001747849299834264e-02
1.478942563280133491e-03,6.001747849299831489e-02
1.478942563280135659e-03,6.001747849299830795e-02
1.478942563280137611e-03,6.001747849299826632e-02
1.478942563280140430e-03,6.001747849299821774e-02
1.478942563280142381e-03,6.001747849299821774e-02
1.478942563280146068e-03,6.001747849299818305e-02
1.478942563280146068e-03,6.001747849299814835e-02
1.478942563280149971e-03,6.001747849299812060e-02
1.478942563280152139e-03,6.001747849299809284e-02
1.478942563280154308e-03,6.001747849299806509e-02
1.478942563280157127e-03,6.001747849299802345e-02
1.478942563280158428e-03,6.001747849299800958e-02
1.478942563280160162e-03,6.001747849299796794e-02
1.478942563280164282e-03,6.001747849299794713e-02
1.478942563280164066e-03,6.001747849299794713e-02
1.478942563280166451e-03,6.001747849299789161e-02
1.478942563280169270e-03,6.001747849299786386e-02
1.478942563280171655e-03,6.001747849299781529e-02
1.478942563280173607e-03,6.001747849299780835e-02
1.478942563280176209e-03,6.001747849299777365e-02
1.478942563280178160e-03,6.001747849299774590e-02
1.478942563280180545e-03,6.001747849299772508e-02
1.478942563280182063e-03,6.001747849299767651e-02
1.478942563280183364e-03,6.001747849299766263e-02
1.478942563280186183e-03,6.001747849299763488e-02
1.478942563280189653e-03,6.001747849299760712e-02
1.478942563280191821e-03,6.001747849299756549e-02
1.478942563280192472e-03,6.001747849299754467e-02
1.478942563280195724e-03,6.001747849299750304e-02
1.478942563280197242e-03,6.001747849299749610e-02
1.478942563280198977e-03,6.001747849299746140e-02
1.478942563280200712e-03,6.001747849299742671e-02
1.478942563280203964e-03,6.001747849299739895e-02
1.478942563280205699e-03,6.001747849299736426e-02
1.478942563280208951e-03,6.001747849299735732e-02
1.478942563280210036e-03,6.001747849299730181e-02
1.478942563280210469e-03,6.001747849299729487e-02
1.478942563280215023e-03,6.001747849299724630e-02
1.478942563280217191e-03,6.001747849299723936e-02
1.478942563280220010e-03,6.001747849299721854e-02
