2.255053433662254029e-03,5.534175564057620955e-02
2.255053433662262703e-03,5.534175564057614016e-02
2.255053433662269208e-03,5.534175564057606383e-02
2.255053433662279182e-03,5.534175564057598751e-02
2.255053433662288290e-03,5.534175564057590424e-02
2.255053433662296096e-03,5.534175564057581403e-02
2.255053433662303902e-03,5.534175564057572383e-02
2.255053433662312576e-03,5.534175564057566138e-02
2.255053433662323418e-03,5.534175564057557117e-02
2.255053433662330357e-03,5.534175564057549485e-02
2.255053433662338163e-03,5.534175564057541158e-02
2.255053433662349005e-03,5.534175564057532137e-02
2.255053433662355944e-03,5.534175564057525892e-02
2.255053433662366352e-03,5.534175564057518260e-02
2.255053433662372857e-03,5.534175564057509239e-02
2.255053433662379796e-03,5.534175564057502300e-02
2.255053433662390205e-03,5.534175564057493280e-02
2.255053433662398011e-03,5.534175564057485647e-02
2.255053433662407986e-03,5.534175564057477320e-02
2.255053433662414925e-03,5.534175564057468993e-02
2.255053433662423164e-03,5.534175564057461361e-02
2.255053433662431838e-03,5.534175564057453034e-02
2.255053433662440078e-03,5.534175564057446095e-02
2.255053433662445716e-03,5.534175564057439156e-02
2.255053433662457859e-03,5.534175564057430136e-02
2.255053433662465232e-03,5.534175564057422503e-02
2.255053433662474339e-03,5.534175564057413482e-02
2.255053433662482579e-03,5.534175564057406543e-02
2.255053433662491252e-03,5.534175564057398911e-02
2.255053433662497324e-03,5.534175564057390584e-02
2.255053433662506431e-03,5.534175564057383645e-02
2.255053433662515972e-03,5.534175564057373931e-02
2.255053433662522477e-03,5.534175564057368379e-02
2.255053433662530284e-03,5.534175564057360053e-02
2.255053433662541993e-03,5.534175564057350338e-02
2.255053433662548065e-03,5.534175564057343399e-02
2.255053433662556738e-03,5.534175564057335767e-02
2.255053433662564544e-03,5.534175564057327440e-02
2.255053433662573218e-03,5.534175564057319807e-02
2.255053433662579723e-03,5.534175564057312174e-02
2.255053433662589264e-03,5.534175564057305235e-02
2.255053433662599239e-03,5.534175564057295521e-02
2.255053433662607045e-03,5.534175564057287888e-02
2.255053433662616586e-03,5.534175564057279562e-02
2.255053433662622224e-03,5.534175564057272623e-02
2.255053433662631331e-03,5.534175564057264296e-02
2.255053433662641740e-03,5.534175564057255969e-02
2.255053433662646510e-03,5.534175564057248337e-02
2.255053433662654750e-03,5.534175564057241398e-02
