2.311160471774244968e-02,7.351866681660060299e-02
2.311160471774232825e-02,7.351866681660437775e-02
2.311160471774214784e-02,7.351866681660680636e-02
2.311160471774218253e-02,7.351866681660390590e-02
2.311160471774230743e-02,7.351866681660132463e-02
2.311160471774225886e-02,7.351866681660321201e-02
2.311160471774212008e-02,7.351866681660537695e-02
2.311160471774209579e-02,7.351866681660401692e-02
2.311160471774218253e-02,7.351866681660185199e-02
2.311160471774217212e-02,7.351866681660253200e-02
2.311160471774206110e-02,7.351866681660423897e-02
2.311160471774203334e-02,7.351866681660376712e-02
2.311160471774207498e-02,7.351866681660215730e-02
2.311160471774207151e-02,7.351866681660219893e-02
2.311160471774200212e-02,7.351866681660337854e-02
2.311160471774196395e-02,7.351866681660335079e-02
2.311160471774197436e-02,7.351866681660222669e-02
2.311160471774198477e-02,7.351866681660194913e-02
2.311160471774193967e-02,7.351866681660264302e-02
2.311160471774188763e-02,7.351866681660287894e-02
2.311160471774189110e-02,7.351866681660218505e-02
2.311160471774189110e-02,7.351866681660175484e-02
2.311160471774186334e-02,7.351866681660212954e-02
2.311160471774182865e-02,7.351866681660235159e-02
2.311160471774181477e-02,7.351866681660192138e-02
2.311160471774181477e-02,7.351866681660156055e-02
2.311160471774178701e-02,7.351866681660168545e-02
2.311160471774174885e-02,7.351866681660190750e-02
2.311160471774173150e-02,7.351866681660167158e-02
2.311160471774173150e-02,7.351866681660131075e-02
2.311160471774170722e-02,7.351866681660133851e-02
2.311160471774168640e-02,7.351866681660144953e-02
2.311160471774165517e-02,7.351866681660135239e-02
2.311160471774165170e-02,7.351866681660104708e-02
2.311160471774163436e-02,7.351866681660097769e-02
2.311160471774161007e-02,7.351866681660106095e-02
2.311160471774159966e-02,7.351866681660096381e-02
2.311160471774157191e-02,7.351866681660076952e-02
2.311160471774156150e-02,7.351866681660067238e-02
2.311160471774153721e-02,7.351866681660068625e-02
2.311160471774151640e-02,7.351866681660063074e-02
2.311160471774150599e-02,7.351866681660047809e-02
2.311160471774149558e-02,7.351866681660033931e-02
2.311160471774146782e-02,7.351866681660036706e-02
2.311160471774145048e-02,7.351866681660028380e-02
2.311160471774144007e-02,7.351866681660018665e-02
2.311160471774141231e-02,7.351866681660007563e-02
2.311160471774140537e-02,7.351866681659999236e-02
2.311160471774138456e-02,7.351866681659996461e-02
2.311160471774136374e-02,7.351866681659986746e-02
2.311160471774134986e-02,7.351866681659977032e-02
2.311160471774132558e-02,7.351866681659970093e-02
2.311160471774131864e-02,7.351866681659964542e-02
2.311160471774130129e-02,7.351866681659956215e-02
2.311160471774128741e-02,7.351866681659946501e-02
2.311160471774127007e-02,7.351866681659939562e-02
2.311160471774125619e-02,7.351866681659931235e-02
2.311160471774123537e-02,7.351866681659922909e-02
2.311160471774122496e-02,7.351866681659914582e-02
2.311160471774120068e-02,7.351866681659906255e-02
2.311160471774119374e-02,7.351866681659899316e-02
2.311160471774117292e-02,7.351866681659893765e-02
2.311160471774116251e-02,7.351866681659884051e-02
2.311160471774114517e-02,7.351866681659878500e-02
2.311160471774113476e-02,7.351866681659870173e-02
2.311160471774111047e-02,7.351866681659867397e-02
2.311160471774110006e-02,7.351866681659854907e-02
2.311160471774107925e-02,7.351866681659847969e-02
2.311160471774106884e-02,7.351866681659839642e-02
2.311160471774105496e-02,7.351866681659834091e-02
2.311160471774103761e-02,7.351866681659829927e-02
2.311160471774102027e-02,7.351866681659821601e-02
2.311160471774100292e-02,7.351866681659811886e-02
2.311160471774098904e-02,7.351866681659804947e-02
2.311160471774097169e-02,7.351866681659800784e-02
2.311160471774095435e-02,7.351866681659791070e-02
2.311160471774093700e-02,7.351866681659786906e-02
2.311160471774093006e-02,7.351866681659779967e-02
2.311160471774090924e-02,7.351866681659773028e-02
2.311160471774089537e-02,7.351866681659764702e-02
2.311160471774088843e-02,7.351866681659756375e-02
2.311160471774086414e-02,7.351866681659753600e-02
2.311160471774086067e-02,7.351866681659745273e-02
2.311160471774083638e-02,7.351866681659739722e-02
2.311160471774082251e-02,7.351866681659731395e-02
2.311160471774080516e-02,7.351866681659727232e-02
2.311160471774079128e-02,7.351866681659721681e-02
2.311160471774077740e-02,7.351866681659714742e-02
2.311160471774076006e-02,7.351866681659709191e-02
2.311160471774074271e-02,7.351866681659703640e-02
2.311160471774072536e-02,7.351866681659696701e-02
2.311160471774071148e-02,7.351866681659693925e-02
2.311160471774069761e-02,7.351866681659685598e-02
2.311160471774068026e-02,7.351866681659682823e-02
2.311160471774066291e-02,7.351866681659675884e-02
2.311160471774064556e-02,7.351866681659670333e-02
2.311160471774063516e-02,7.351866681659663394e-02
2.311160471774061087e-02,7.351866681659659231e-02
2.311160471774060046e-02,7.351866681659652292e-02
2.311160471774059005e-02,7.351866681659646741e-02
2.311160471774057618e-02,7.351866681659641189e-02
2.311160471774055883e-02,7.351866681659638414e-02
2.311160471774054495e-02,7.351866681659630087e-02
2.311160471774052413e-02,7.351866681659625924e-02
2.311160471774050679e-02,7.351866681659621761e-02
2.311160471774048597e-02,7.351866681659616209e-02
2.311160471774048250e-02,7.351866681659610658e-02
2.311160471774046168e-02,7.351866681659605107e-02
2.311160471774044781e-02,7.351866681659600944e-02
2.311160471774042699e-02,7.351866681659595393e-02
2.311160471774041311e-02,7.351866681659592617e-02
2.311160471774040617e-02,7.351866681659587066e-02
2.311160471774038536e-02,7.351866681659582903e-02
2.311160471774036801e-02,7.351866681659577352e-02
2.311160471774035066e-02,7.351866681659575964e-02
2.311160471774032985e-02,7.351866681659570413e-02
2.311160471774031944e-02,7.351866681659566249e-02
2.311160471774030903e-02,7.351866681659559311e-02
2.311160471774028127e-02,7.351866681659557923e-02
2.311160471774027086e-02,7.351866681659555147e-02
2.311160471774025699e-02,7.351866681659550984e-02
2.311160471774023964e-02,7.351866681659546821e-02
2.311160471774022229e-02,7.351866681659541269e-02
2.311160471774020495e-02,7.351866681659537106e-02
2.311160471774018413e-02,7.351866681659535718e-02
2.311160471774017372e-02,7.351866681659528779e-02
