2.311851568530959078e+00,2.311851568530959078e+00,2.311851568530959078e+00,4.317222708115776797e+00,4.317222708115776797e+00
2.311851568530958190e+00,2.311851568530958190e+00,2.311851568530958190e+00,4.317222708115767027e+00,4.317222708115767027e+00
2.311851568530956413e+00,2.311851568530956413e+00,2.311851568530956413e+00,4.317222708115758145e+00,4.317222708115758145e+00
2.311851568530954637e+00,2.311851568530954637e+00,2.311851568530954637e+00,4.317222708115748375e+00,4.317222708115748375e+00
2.311851568530953305e+00,2.311851568530953305e+00,2.311851568530953305e+00,4.317222708115737717e+00,4.317222708115737717e+00
2.311851568530951972e+00,2.311851568530951972e+00,2.311851568530951972e+00,4.317222708115727947e+00,4.317222708115727947e+00
2.311851568530950640e+00,2.311851568530950640e+00,2.311851568530950640e+00,4.317222708115719065e+00,4.317222708115719065e+00
2.311851568530949308e+00,2.311851568530949308e+00,2.311851568530949308e+00,4.317222708115709295e+00,4.317222708115709295e+00
2.311851568530947976e+00,2.311851568530947976e+00,2.311851568530947976e+00,4.317222708115698637e+00,4.317222708115698637e+00
2.311851568530946643e+00,2.311851568530946643e+00,2.311851568530946643e+00,4.317222708115689755e+00,4.317222708115689755e+00
2.311851568530944867e+00,2.311851568530944867e+00,2.311851568530944867e+00,4.317222708115679097e+00,4.317222708115679097e+00
2.311851568530943091e+00,2.311851568530943091e+00,2.311851568530943091e+00,4.317222708115670216e+00,4.317222708115670216e+00
2.311851568530942203e+00,2.311851568530942203e+00,2.311851568530942203e+00,4.317222708115660446e+00,4.317222708115660446e+00
2.311851568530940426e+00,2.311851568530940426e+00,2.311851568530940426e+00,4.317222708115649787e+00,4.317222708115649787e+00
2.311851568530939094e+00,2.311851568530939094e+00,2.311851568530939094e+00,4.317222708115640017e+00,4.317222708115640017e+00
2.311851568530937762e+00,2.311851568530937762e+00,2.311851568530937762e+00,4.317222708115630248e+00,4.317222708115630248e+00
2.311851568530935985e+00,2.311851568530935985e+00,2.311851568530935985e+00,4.317222708115620478e+00,4.317222708115620478e+00
2.311851568530935097e+00,2.311851568530935097e+00,2.311851568530935097e+00,4.317222708115610708e+00,4.317222708115610708e+00
2.311851568530933321e+00,2.311851568530933321e+00,2.311851568530933321e+00,4.317222708115600938e+00,4.317222708115600938e+00
2.311851568530931988e+00,2.311851568530931988e+00,2.311851568530931988e+00,4.317222708115591168e+00,4.317222708115591168e+00
2.311851568530930656e+00,2.311851568530930656e+00,2.311851568530930656e+00,4.317222708115581398e+00,4.317222708115581398e+00
2.311851568530928880e+00,2.311851568530928880e+00,2.311851568530928880e+00,4.317222708115571628e+00,4.317222708115571628e+00
2.311851568530927548e+00,2.311851568530927548e+00,2.311851568530927548e+00,4.317222708115561858e+00,4.317222708115561858e+00
2.311851568530926215e+00,2.311851568530926215e+00,2.311851568530926215e+00,4.317222708115552976e+00,4.317222708115552976e+00
2.311851568530924883e+00,2.311851568530924883e+00,2.311851568530924883e+00,4.317222708115542318e+00,4.317222708115542318e+00
2.311851568530923551e+00,2.311851568530923551e+00,2.311851568530923551e+00,4.317222708115532548e+00,4.317222708115532548e+00
2.311851568530922663e+00,2.311851568530922663e+00,2.311851568530922663e+00,4.317222708115522778e+00,4.317222708115522778e+00
2.311851568530920886e+00,2.311851568530920886e+00,2.311851568530920886e+00,4.317222708115513008e+00,4.317222708115513008e+00
2.311851568530919998e+00,2.311851568530919998e+00,2.311851568530919998e+00,4.317222708115504126e+00,4.317222708115504126e+00
2.311851568530918222e+00,2.311851568530918222e+00,2.311851568530918222e+00,4.317222708115493468e+00,4.317222708115493468e+00
2.311851568530916889e+00,2.311851568530916889e+00,2.311851568530916889e+00,4.317222708115484586e+00,4.317222708115484586e+00
2.311851568530915557e+00,2.311851568530915557e+00,2.311851568530915557e+00,4.317222708115473928e+00,4.317222708115473928e+00
2.311851568530914225e+00,2.311851568530914225e+00,2.311851568530914225e+00,4.317222708115464158e+00,4.317222708115464158e+00
2.311851568530912893e+00,2.311851568530912893e+00,2.311851568530912893e+00,4.317222708115455276e+00,4.317222708115455276e+00
2.311851568530911560e+00,2.311851568530911560e+00,2.311851568530911560e+00,4.317222708115445506e+00,4.317222708115445506e+00
2.311851568530910228e+00,2.311851568530910228e+00,2.311851568530910228e+00,4.317222708115435736e+00,4.317222708115435736e+00
2.311851568530908896e+00,2.311851568530908896e+00,2.311851568530908896e+00,4.317222708115425966e+00,4.317222708115425966e+00
2.311851568530908008e+00,2.311851568530908008e+00,2.311851568530908008e+00,4.317222708115416197e+00,4.317222708115416197e+00
2.311851568530906231e+00,2.311851568530906231e+00,2.311851568530906231e+00,4.317222708115406427e+00,4.317222708115406427e+00
2.311851568530904899e+00,2.311851568530904899e+00,2.311851568530904899e+00,4.317222708115396657e+00,4.317222708115396657e+00
2.311851568530904011e+00,2.311851568530904011e+00,2.311851568530904011e+00,4.317222708115386887e+00,4.317222708115386887e+00
2.311851568530902679e+00,2.311851568530902679e+00,2.311851568530902679e+00,4.317222708115377117e+00,4.317222708115377117e+00
2.311851568530901346e+00,2.311851568530901346e+00,2.311851568530901346e+00,4.317222708115367347e+00,4.317222708115367347e+00
2.311851568530899570e+00,2.311851568530899570e+00,2.311851568530899570e+00,4.317222708115357577e+00,4.317222708115357577e+00
2.311851568530898682e+00,2.311851568530898682e+00,2.311851568530898682e+00,4.317222708115347807e+00,4.317222708115347807e+00
2.311851568530897350e+00,2.311851568530897350e+00,2.311851568530897350e+00,4.317222708115338037e+00,4.317222708115338037e+00
2.311851568530895573e+00,2.311851568530895573e+00,2.311851568530895573e+00,4.317222708115328267e+00,4.317222708115328267e+00
2.311851568530894685e+00,2.311851568530894685e+00,2.311851568530894685e+00,4.317222708115318497e+00,4.317222708115318497e+00
2.311851568530893353e+00,2.311851568530893353e+00,2.311851568530893353e+00,4.317222708115307839e+00,4.317222708115307839e+00
2.311851568530892020e+00,2.311851568530892020e+00,2.311851568530892020e+00,4.317222708115298957e+00,4.317222708115298957e+00
2.311851568530891132e+00,2.311851568530891132e+00,2.311851568530891132e+00,4.317222708115289187e+00,4.317222708115289187e+00
2.311851568530889356e+00,2.311851568530889356e+00,2.311851568530889356e+00,4.317222708115280305e+00,4.317222708115280305e+00
2.311851568530888468e+00,2.311851568530888468e+00,2.311851568530888468e+00,4.317222708115270535e+00,4.317222708115270535e+00
2.311851568530887135e+00,2.311851568530887135e+00,2.311851568530887135e+00,4.317222708115259877e+00,4.317222708115259877e+00
2.311851568530885803e+00,2.311851568530885803e+00,2.311851568530885803e+00,4.317222708115250107e+00,4.317222708115250107e+00
2.311851568530884471e+00,2.311851568530884471e+00,2.311851568530884471e+00,4.317222708115241225e+00,4.317222708115241225e+00
2.311851568530883139e+00,2.311851568530883139e+00,2.311851568530883139e+00,4.317222708115231455e+00,4.317222708115231455e+00
2.311851568530881806e+00,2.311851568530881806e+00,2.311851568530881806e+00,4.317222708115221685e+00,4.317222708115221685e+00
2.311851568530880918e+00,2.311851568530880918e+00,2.311851568530880918e+00,4.317222708115211915e+00,4.317222708115211915e+00
2.311851568530879142e+00,2.311851568530879142e+00,2.311851568530879142e+00,4.317222708115202146e+00,4.317222708115202146e+00
2.311851568530877810e+00,2.311851568530877810e+00,2.311851568530877810e+00,4.317222708115192376e+00,4.317222708115192376e+00
2.311851568530876921e+00,2.311851568530876921e+00,2.311851568530876921e+00,4.317222708115181717e+00,4.317222708115181717e+00
2.311851568530875589e+00,2.311851568530875589e+00,2.311851568530875589e+00,4.317222708115172836e+00,4.317222708115172836e+00
2.311851568530874257e+00,2.311851568530874257e+00,2.311851568530874257e+00,4.317222708115162177e+00,4.317222708115162177e+00
2.311851568530873369e+00,2.311851568530873369e+00,2.311851568530873369e+00,4.317222708115153296e+00,4.317222708115153296e+00
2.311851568530872036e+00,2.311851568530872036e+00,2.311851568530872036e+00,4.317222708115143526e+00,4.317222708115143526e+00
2.311851568530871148e+00,2.311851568530871148e+00,2.311851568530871148e+00,4.317222708115133756e+00,4.317222708115133756e+00
2.311851568530869816e+00,2.311851568530869816e+00,2.311851568530869816e+00,4.317222708115123098e+00,4.317222708115123098e+00
2.311851568530868928e+00,2.311851568530868928e+00,2.311851568530868928e+00,4.317222708115114216e+00,4.317222708115114216e+00
2.311851568530868040e+00,2.311851568530868040e+00,2.311851568530868040e+00,4.317222708115104446e+00,4.317222708115104446e+00
2.311851568530866707e+00,2.311851568530866707e+00,2.311851568530866707e+00,4.317222708115094676e+00,4.317222708115094676e+00
2.311851568530865375e+00,2.311851568530865375e+00,2.311851568530865375e+00,4.317222708115084018e+00,4.317222708115084018e+00
2.311851568530864043e+00,2.311851568530864043e+00,2.311851568530864043e+00,4.317222708115074248e+00,4.317222708115074248e+00
2.311851568530863155e+00,2.311851568530863155e+00,2.311851568530863155e+00,4.317222708115064478e+00,4.317222708115064478e+00
2.311851568530862266e+00,2.311851568530862266e+00,2.311851568530862266e+00,4.317222708115054708e+00,4.317222708115054708e+00
2.311851568530860934e+00,2.311851568530860934e+00,2.311851568530860934e+00,4.317222708115044938e+00,4.317222708115044938e+00
